county,ward_names,ballots_cast,brian_hagedorn,lisa_neubauer,scatter
ADAMS,Town of ADAMS Wards 1-3,229,128,101,0
ADAMS,Town of BIG FLATS Wards 1-2,227,114,113,0
ADAMS,Town of COLBURN Ward 1,38,20,18,0
ADAMS,Town of DELL PRAIRIE Wards 1-3,246,119,127,0
ADAMS,Town of EASTON Wards 1-2,217,141,76,0
ADAMS,Town of JACKSON Wards 1-2,241,141,100,0
ADAMS,Town of LEOLA Ward 1,70,49,21,0
ADAMS,Town of LINCOLN Ward 1,77,43,34,0
ADAMS,Town of MONROE Ward 1,106,72,33,1
ADAMS,Town of NEW CHESTER Wards 1-3,145,75,70,0
ADAMS,Town of NEW HAVEN Ward 1,146,70,76,0
ADAMS,Town of PRESTON Wards 1-2,263,139,124,0
ADAMS,Town of QUINCY Wards 1-3,408,222,186,0
ADAMS,Town of RICHFIELD Ward 1,41,29,12,0
ADAMS,Town of ROME Wards 1-5,989,570,419,0
ADAMS,Town of SPRINGVILLE Wards 1-2,246,141,105,0
ADAMS,Town of STRONGS PRAIRIE Wards 1-3,241,139,102,0
ADAMS,Village of FRIENDSHIP Ward 1,123,61,62,0
ADAMS,City of ADAMS Ward 1,66,37,29,0
ADAMS,City of ADAMS Ward 2,94,45,49,0
ADAMS,City of ADAMS Wards 3-4,97,46,51,0
ADAMS,"CITY OF WISCONSIN DELLS Wards 5,9",3,0,3,0
ASHLAND,Town of AGENDA Ward 1,108,62,46,0
ASHLAND,Town of ASHLAND Ward 1,154,60,93,1
ASHLAND,Town of CHIPPEWA Ward 1,147,77,70,0
ASHLAND,Town of GINGLES Ward 1,163,77,85,1
ASHLAND,Town of GORDON Wards 1-2,75,38,37,0
ASHLAND,Town of JACOBS Ward 1,205,117,88,0
ASHLAND,Town of LA POINTE Ward 1,179,37,142,0
ASHLAND,Town of MARENGO Wards 1-2,129,52,77,0
ASHLAND,Town of MORSE Wards 1-3,83,26,57,0
ASHLAND,Town of PEEKSVILLE Wards 1-2,48,26,22,0
ASHLAND,Town of SANBORN Wards 1-2,150,30,120,0
ASHLAND,Town of SHANAGOLDEN Ward 1,67,25,42,0
ASHLAND,Town of WHITE RIVER Wards 1-2,190,140,50,0
ASHLAND,Village of BUTTERNUT Wards 1-2,64,20,44,0
ASHLAND,"City of ASHLAND Wards 1,3,5",414,165,249,0
ASHLAND,City of ASHLAND Ward 2,86,26,60,0
ASHLAND,City of ASHLAND Ward 4,156,42,114,0
ASHLAND,City of ASHLAND Ward 6,102,23,79,0
ASHLAND,"City of ASHLAND Wards 7,9,11",313,91,221,1
ASHLAND,City of ASHLAND Ward 8,108,30,77,1
ASHLAND,City of ASHLAND Ward 10,115,34,81,0
ASHLAND,City of MELLEN Ward 1,153,64,89,0
BARRON,Town of ALMENA Wards 1-2,118,71,47,0
BARRON,Town of ARLAND Ward 1,80,43,37,0
BARRON,Town of BARRON Wards 1-2,141,109,32,0
BARRON,Town of BEAR LAKE Ward 1,112,57,55,0
BARRON,Town of CEDAR LAKE Ward 1,294,194,100,0
BARRON,Town of CHETEK Wards 1-2,311,191,120,0
BARRON,Town of CLINTON Ward 1,138,106,32,0
BARRON,Town of CRYSTAL LAKE Ward 1,125,86,39,0
BARRON,Town of CUMBERLAND Ward 1,225,138,87,0
BARRON,Town of DALLAS Ward 1,100,66,34,0
BARRON,Town of DOVRE Ward 1,133,72,61,0
BARRON,Town of DOYLE Wards 1-2,75,44,31,0
BARRON,Town of LAKELAND Wards 1-2,166,103,63,0
BARRON,Town of MAPLE GROVE Wards 1-2,212,156,56,0
BARRON,Town of MAPLE PLAIN Ward 1,169,108,61,0
BARRON,Town of OAK GROVE Wards 1-2,156,93,63,0
BARRON,Town of PRAIRIE FARM Wards 1-2,91,53,37,1
BARRON,Town of PRAIRIE LAKE Wards 1-2,412,265,147,0
BARRON,Town of RICE LAKE Wards 1-4,599,322,277,0
BARRON,Town of SIOUX CREEK Ward 1,125,91,34,0
BARRON,Town of STANFOLD Ward 1,130,78,52,0
BARRON,Town of STANLEY Wards 1-4,447,288,159,0
BARRON,Town of SUMNER Ward 1,155,100,54,1
BARRON,Town of TURTLE LAKE Ward 1,112,68,44,0
BARRON,Town of VANCE CREEK Ward 1,104,56,48,0
BARRON,Village of ALMENA Ward 1,70,47,23,0
BARRON,Village of CAMERON Wards 1-3,281,172,109,0
BARRON,Village of DALLAS Ward 1,56,38,18,0
BARRON,Village of HAUGEN Ward 1,49,30,19,0
BARRON,VILLAGE OF NEW AUBURN Wards 2-3,4,2,2,0
BARRON,Village of PRAIRIE FARM Ward 1,51,31,20,0
BARRON,Village of TURTLE LAKE Ward 1,99,55,44,0
BARRON,City of BARRON Wards 1-7,600,344,256,0
BARRON,City of CHETEK Wards 1-4,315,188,127,0
BARRON,City of CUMBERLAND Wards 1-4,323,171,152,0
BARRON,City of RICE LAKE Wards 1-13,1159,621,535,3
BAYFIELD,Town of BARKSDALE Ward 1,191,72,119,0
BAYFIELD,Town of BARNES Ward 1,365,162,203,0
BAYFIELD,Town of BAYFIELD Ward 1,248,59,189,0
BAYFIELD,Town of BAYVIEW Ward 1,204,78,126,0
BAYFIELD,Town of BELL Ward 1,191,61,130,0
BAYFIELD,Town of CABLE Ward 1,344,154,189,1
BAYFIELD,Town of CLOVER Ward 1,97,42,55,0
BAYFIELD,Town of DELTA Ward 1,111,60,51,0
BAYFIELD,Town of DRUMMOND Ward 1,130,49,80,1
BAYFIELD,Town of EILEEN Wards 1-2,157,85,72,0
BAYFIELD,Town of GRAND VIEW Ward 1,161,59,102,0
BAYFIELD,Town of HUGHES Ward 1,126,57,69,0
BAYFIELD,Town of IRON RIVER Wards 1-2,280,131,149,0
BAYFIELD,Town of KELLY Ward 1,95,53,42,0
BAYFIELD,Town of KEYSTONE Ward 1,86,51,35,0
BAYFIELD,Town of LINCOLN Ward 1,127,55,72,0
BAYFIELD,Town of MASON Ward 1,89,48,41,0
BAYFIELD,Town of NAMAKAGON Ward 1,104,51,53,0
BAYFIELD,Town of ORIENTA Ward 1,40,16,24,0
BAYFIELD,Town of OULU Ward 1,262,124,138,0
BAYFIELD,Town of PILSEN Ward 1,65,26,39,0
BAYFIELD,Town of PORT WING Ward 1,167,56,111,0
BAYFIELD,Town of RUSSELL Wards 1-2,128,23,105,0
BAYFIELD,Town of TRIPP Ward 1,105,52,53,0
BAYFIELD,Town of WASHBURN Ward 1,217,58,159,0
BAYFIELD,Village of MASON Ward 1,22,10,12,0
BAYFIELD,CITY OF ASHLAND Ward 12,0,0,0,0
BAYFIELD,City of BAYFIELD Ward 1,28,6,22,0
BAYFIELD,"City of BAYFIELD Wards 2,4",94,9,85,0
BAYFIELD,City of BAYFIELD Ward 3,51,3,48,0
BAYFIELD,City of WASHBURN Ward 1,213,51,162,0
BAYFIELD,City of WASHBURN Wards 2-3,174,32,142,0
BAYFIELD,City of WASHBURN Ward 4,180,48,132,0
BROWN,Town of EATON Wards 1-2,335,208,127,0
BROWN,Town of GLENMORE Wards 1-2,239,175,64,0
BROWN,Town of GREEN BAY Wards 1-3,588,379,208,1
BROWN,Town of HOLLAND Wards 1-2,488,337,151,0
BROWN,Town of HUMBOLDT Wards 1-2,369,253,116,0
BROWN,Town of LAWRENCE Wards 1-6,1077,678,399,0
BROWN,Town of LEDGEVIEW Wards 1-10,1729,966,762,1
BROWN,Town of MORRISON Wards 1-2,374,302,72,0
BROWN,Town of NEW DENMARK Wards 1-3,494,301,193,0
BROWN,Town of PITTSFIELD Wards 1-3,656,420,236,0
BROWN,Town of ROCKLAND Wards 1-3,464,311,152,1
BROWN,Town of SCOTT Wards 1-4,881,461,420,0
BROWN,Town of WRIGHTSTOWN Wards 1-3,503,344,159,0
BROWN,Village of ALLOUEZ Wards 1-2,909,406,502,1
BROWN,Village of ALLOUEZ Wards 3-4,816,353,462,1
BROWN,Village of ALLOUEZ Wards 5-6,973,497,475,1
BROWN,Village of ALLOUEZ Wards 7-9,718,365,353,0
BROWN,Village of ALLOUEZ Ward 10,0,0,0,0
BROWN,Village of ASHWAUBENON Wards 1-2,400,204,196,0
BROWN,Village of ASHWAUBENON Wards 3-4,436,255,179,2
BROWN,Village of ASHWAUBENON Wards 5-6,501,288,213,0
BROWN,Village of ASHWAUBENON Wards 7-8,593,345,248,0
BROWN,Village of ASHWAUBENON Wards 9-10,735,407,327,1
BROWN,Village of ASHWAUBENON Wards 11-12,577,295,282,0
BROWN,Village of BELLEVUE Wards 1-6,1238,620,617,1
BROWN,Village of BELLEVUE Wards 7-10,1601,952,648,1
BROWN,Village of DENMARK Wards 1-4,389,264,125,0
BROWN,Village of HOBART Wards 1-9,1534,979,554,1
BROWN,Village of HOWARD Wards 1-2,340,204,136,0
BROWN,Village of HOWARD Wards 3-4,223,119,104,0
BROWN,Village of HOWARD Wards 5-6,306,172,133,1
BROWN,Village of HOWARD Wards 7-8,620,370,250,0
BROWN,Village of HOWARD Wards 9-10,540,285,255,0
BROWN,Village of HOWARD Wards 11-12,594,336,258,0
BROWN,"Village of HOWARD Wards 13-14,18",515,305,210,0
BROWN,Village of HOWARD Wards 15-16,571,351,220,0
BROWN,"Village of PULASKI Wards 1-3,6",530,324,206,0
BROWN,Village of SUAMICO Wards 1-4,1172,748,424,0
BROWN,Village of SUAMICO Wards 5-8,1353,858,492,3
BROWN,Village of WRIGHTSTOWN Wards 1-3,497,330,167,0
BROWN,City of DE PERE Wards 1-5,1630,716,912,2
BROWN,"City of DE PERE Wards 6-9,18",1092,544,547,1
BROWN,"City of DE PERE Wards 10-12,16-17",766,354,412,0
BROWN,City of DE PERE Wards 13-15,1027,562,464,1
BROWN,City of GREEN BAY Ward 1,7,6,1,0
BROWN,City of GREEN BAY Ward 2,643,290,353,0
BROWN,City of GREEN BAY Ward 3,540,263,276,1
BROWN,City of GREEN BAY Ward 4,908,472,435,1
BROWN,City of GREEN BAY Ward 5,352,167,185,0
BROWN,City of GREEN BAY Ward 6,825,432,393,0
BROWN,City of GREEN BAY Ward 7,398,212,186,0
BROWN,City of GREEN BAY Ward 8,836,414,420,2
BROWN,City of GREEN BAY Ward 9,173,86,87,0
BROWN,City of GREEN BAY Ward 10,254,125,129,0
BROWN,City of GREEN BAY Ward 11,309,170,138,1
BROWN,City of GREEN BAY Ward 12,251,125,126,0
BROWN,City of GREEN BAY Ward 13,230,78,152,0
BROWN,City of GREEN BAY Ward 14,274,125,149,0
BROWN,City of GREEN BAY Ward 15,610,205,405,0
BROWN,City of GREEN BAY Ward 16,557,164,392,1
BROWN,City of GREEN BAY Ward 17,402,150,252,0
BROWN,City of GREEN BAY Ward 18,452,195,257,0
BROWN,City of GREEN BAY Ward 19,203,96,107,0
BROWN,City of GREEN BAY Ward 20,256,94,162,0
BROWN,City of GREEN BAY Ward 21,197,70,127,0
BROWN,City of GREEN BAY Ward 22,128,56,71,1
BROWN,City of GREEN BAY Ward 23,226,84,142,0
BROWN,City of GREEN BAY Ward 24,346,154,191,1
BROWN,City of GREEN BAY Ward 25,368,163,205,0
BROWN,City of GREEN BAY Ward 26,325,99,226,0
BROWN,City of GREEN BAY Ward 27,90,35,55,0
BROWN,City of GREEN BAY Ward 28,286,98,188,0
BROWN,City of GREEN BAY Ward 29,472,202,268,2
BROWN,City of GREEN BAY Ward 30,427,143,283,1
BROWN,City of GREEN BAY Ward 31,450,192,258,0
BROWN,City of GREEN BAY Ward 32,404,186,218,0
BROWN,City of GREEN BAY Ward 33,263,118,145,0
BROWN,City of GREEN BAY Ward 34,596,288,308,0
BROWN,City of GREEN BAY Ward 35,433,231,202,0
BROWN,City of GREEN BAY Ward 36,163,71,91,1
BROWN,City of GREEN BAY Ward 37,369,172,197,0
BROWN,City of GREEN BAY Ward 38,545,204,341,0
BROWN,City of GREEN BAY Ward 39,586,280,306,0
BROWN,City of GREEN BAY Ward 40,435,206,229,0
BROWN,City of GREEN BAY Ward 41,250,123,127,0
BROWN,City of GREEN BAY Ward 42,255,126,128,1
BROWN,City of GREEN BAY Ward 43,547,266,280,1
BROWN,City of GREEN BAY Ward 44,780,426,354,0
BROWN,City of GREEN BAY Ward 45,936,540,396,0
BROWN,City of GREEN BAY Ward 46,584,266,318,0
BROWN,City of GREEN BAY Ward 47,758,416,342,0
BUFFALO,Town of ALMA Ward 1,72,32,40,0
BUFFALO,Town of BELVIDERE Ward 1,111,63,48,0
BUFFALO,Town of BUFFALO Ward 1,126,72,54,0
BUFFALO,Town of CANTON Ward 1,62,31,31,0
BUFFALO,Town of CROSS Ward 1,78,40,38,0
BUFFALO,Town of DOVER Ward 1,80,37,43,0
BUFFALO,Town of GILMANTON Ward 1,50,30,20,0
BUFFALO,Town of GLENCOE Ward 1,111,76,35,0
BUFFALO,Town of LINCOLN Ward 1,50,34,16,0
BUFFALO,Town of MAXVILLE Ward 1,69,46,23,0
BUFFALO,Town of MILTON Ward 1,170,94,76,0
BUFFALO,Town of MODENA Ward 1,85,50,35,0
BUFFALO,Town of MONDOVI Ward 1,82,48,34,0
BUFFALO,Town of MONTANA Ward 1,59,42,17,0
BUFFALO,Town of NAPLES Ward 1,120,82,38,0
BUFFALO,Town of NELSON Ward 1,124,73,51,0
BUFFALO,Town of WAUMANDEE Ward 1,138,90,48,0
BUFFALO,Village of COCHRANE Ward 1,78,48,30,0
BUFFALO,Village of NELSON Ward 1,50,20,29,1
BUFFALO,City of ALMA Wards 1-2,168,65,103,0
BUFFALO,City of BUFFALO CITY Ward 1,184,96,88,0
BUFFALO,City of FOUNTAIN CITY Wards 1-2,157,76,80,1
BUFFALO,City of MONDOVI Wards 1-3,375,197,177,1
BURNETT,Town of ANDERSON Ward 1,67,46,21,0
BURNETT,Town of BLAINE Ward 1,69,45,24,0
BURNETT,Town of DANIELS Ward 1,150,102,48,0
BURNETT,Town of DEWEY Ward 1,116,82,34,0
BURNETT,Town of GRANTSBURG Wards 1-3,171,121,50,0
BURNETT,Town of JACKSON Ward 1,160,82,78,0
BURNETT,Town of LA FOLLETTE Wards 1-2,113,62,51,0
BURNETT,Town of LINCOLN Ward 1,60,43,17,0
BURNETT,Town of MEENON Wards 1-3,189,121,68,0
BURNETT,Town of OAKLAND Wards 1-2,127,71,56,0
BURNETT,Town of ROOSEVELT Ward 1,44,34,10,0
BURNETT,Town of RUSK Ward 1,74,56,18,0
BURNETT,Town of SAND LAKE Ward 1,98,56,42,0
BURNETT,Town of SCOTT Wards 1-2,140,80,60,0
BURNETT,Town of SIREN Wards 1-2,234,149,85,0
BURNETT,Town of SWISS Wards 1-2,115,52,63,0
BURNETT,Town of TRADE LAKE Wards 1-2,198,133,65,0
BURNETT,Town of UNION Ward 1,65,34,31,0
BURNETT,Town of WEBB LAKE Ward 1,72,44,28,0
BURNETT,Town of WEST MARSHLAND Wards 1-2,62,49,13,0
BURNETT,Town of WOOD RIVER Wards 1-3,296,202,94,0
BURNETT,Village of GRANTSBURG Wards 1-3,237,166,71,0
BURNETT,Village of SIREN Wards 1-2,144,76,68,0
BURNETT,Village of WEBSTER Wards 1-2,70,47,23,0
CALUMET,Town of BRILLION Wards 1-2,325,241,84,0
CALUMET,Town of BROTHERTOWN Wards 1-2,282,206,76,0
CALUMET,Town of CHARLESTOWN Ward 1,197,135,62,0
CALUMET,Town of CHILTON Wards 1-3,304,226,78,0
CALUMET,Town of NEW HOLSTEIN Wards 1-3,334,243,91,0
CALUMET,Town of RANTOUL Ward 1,141,110,31,0
CALUMET,Town of STOCKBRIDGE Wards 1-3,488,355,133,0
CALUMET,Town of WOODVILLE Ward 1,258,193,65,0
CALUMET,Village of HARRISON Wards 3-4,337,216,121,0
CALUMET,"Village of HARRISON Wards 5-6,10",398,235,163,0
CALUMET,"Village of HARRISON Wards 7-9,14",434,251,183,0
CALUMET,Village of HARRISON Wards 11-13,579,348,231,0
CALUMET,Village of HARRISON Ward 15,70,51,19,0
CALUMET,Village of HARRISON Ward 16,136,88,48,0
CALUMET,Village of HARRISON Ward 17,40,25,15,0
CALUMET,Village of HARRISON Ward 18,161,78,83,0
CALUMET,Village of HILBERT Wards 1-2,178,128,50,0
CALUMET,Village of HILBERT Ward 3,0,0,0,0
CALUMET,Village of POTTER Ward 1,45,34,11,0
CALUMET,Village of SHERWOOD Wards 1-5,833,485,348,0
CALUMET,Village of STOCKBRIDGE Ward 1,208,130,78,0
CALUMET,CITY OF APPLETON Ward 12,118,55,63,0
CALUMET,CITY OF APPLETON Ward 13,265,117,148,0
CALUMET,CITY OF APPLETON Ward 14,260,121,139,0
CALUMET,CITY OF APPLETON Ward 26,326,167,159,0
CALUMET,CITY OF APPLETON Ward 44,342,179,163,0
CALUMET,CITY OF APPLETON Ward 45,449,207,242,0
CALUMET,CITY OF APPLETON Ward 46,30,15,15,0
CALUMET,CITY OF APPLETON Ward 47,0,0,0,0
CALUMET,City of BRILLION Wards 1-4,601,389,212,0
CALUMET,City of CHILTON Ward 1,110,72,38,0
CALUMET,"City of CHILTON Wards 2,5",289,190,99,0
CALUMET,City of CHILTON Ward 3,139,102,37,0
CALUMET,City of CHILTON Ward 4,113,68,45,0
CALUMET,CITY OF KAUKAUNA Ward 11,0,0,0,0
CALUMET,CITY OF KIEL Ward 7,47,28,19,0
CALUMET,CITY OF MENASHA Wards 16-20,564,306,258,0
CALUMET,City of NEW HOLSTEIN Wards 1-2,144,84,60,0
CALUMET,City of NEW HOLSTEIN Ward 3,138,70,68,0
CALUMET,City of NEW HOLSTEIN Ward 4,163,97,66,0
CALUMET,City of NEW HOLSTEIN Ward 5,147,91,56,0
CHIPPEWA,Town of ANSON Wards 1-4,444,259,185,0
CHIPPEWA,Town of ARTHUR Ward 1,169,114,55,0
CHIPPEWA,Town of AUBURN Ward 1,119,70,49,0
CHIPPEWA,Town of BIRCH CREEK Ward 1,197,113,84,0
CHIPPEWA,Town of BLOOMER Wards 1-2,170,128,42,0
CHIPPEWA,Town of CLEVELAND Ward 1,176,109,67,0
CHIPPEWA,Town of COLBURN Ward 1,149,110,39,0
CHIPPEWA,Town of COOKS VALLEY Ward 1,116,76,40,0
CHIPPEWA,Town of DELMAR Ward 1,150,106,44,0
CHIPPEWA,Town of EAGLE POINT Wards 1-5,739,444,295,0
CHIPPEWA,Town of EDSON Wards 1-2,156,107,49,0
CHIPPEWA,Town of ESTELLA Ward 1,79,55,24,0
CHIPPEWA,Town of GOETZ Wards 1-3,159,75,84,0
CHIPPEWA,Town of HALLIE Ward 1,50,18,32,0
CHIPPEWA,Town of HOWARD Ward 1,186,111,75,0
CHIPPEWA,Town of LAFAYETTE Wards 1-9,1234,670,564,0
CHIPPEWA,Town of LAKE HOLCOMBE Wards 1-2,339,232,107,0
CHIPPEWA,Town of RUBY Ward 1,125,83,42,0
CHIPPEWA,Town of SAMPSON Ward 1,210,132,78,0
CHIPPEWA,Town of SIGEL Wards 1-2,188,111,77,0
CHIPPEWA,Town of TILDEN Wards 1-3,292,184,108,0
CHIPPEWA,Town of WHEATON Wards 1-3,671,365,306,0
CHIPPEWA,Town of WOODMOHR Wards 1-2,306,195,111,0
CHIPPEWA,Village of BOYD Ward 1,79,36,43,0
CHIPPEWA,Village of CADOTT Wards 1-3,199,107,92,0
CHIPPEWA,Village of LAKE HALLIE Wards 1-8,820,459,361,0
CHIPPEWA,Village of NEW AUBURN Ward 1,76,47,29,0
CHIPPEWA,City of BLOOMER Wards 1-4,487,315,172,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 1,225,103,122,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 2,326,155,171,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 3B,0,0,0,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 3,353,159,194,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 3A,0,0,0,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 4,234,97,137,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 5,212,88,124,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 6,199,91,108,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 7,345,182,163,0
CHIPPEWA,City of CHIPPEWA FALLS Ward 7A,0,0,0,0
CHIPPEWA,City of CORNELL Wards 1-4,237,134,103,0
CHIPPEWA,CITY OF EAU CLAIRE Ward 16,307,152,155,0
CHIPPEWA,CITY OF EAU CLAIRE Ward 40,0,0,0,0
CHIPPEWA,CITY OF EAU CLAIRE Ward 41,39,14,25,0
CHIPPEWA,"City of STANLEY Wards 1-4,6-7",251,153,98,0
CLARK,Town of BEAVER Ward 1,101,69,32,0
CLARK,Town of BUTLER Ward 1,58,34,24,0
CLARK,Town of COLBY Wards 1-3,96,72,24,0
CLARK,Town of DEWHURST Ward 1,75,40,35,0
CLARK,Town of EATON Wards 1-2,110,77,33,0
CLARK,Town of FOSTER Ward 1,38,30,8,0
CLARK,Town of FREMONT Wards 1-2,248,169,79,0
CLARK,Town of GRANT Wards 1-2,135,90,45,0
CLARK,Town of GREEN GROVE Wards 1-2,110,66,44,0
CLARK,Town of HENDREN Ward 1,125,72,53,0
CLARK,Town of HEWETT Wards 1-2,53,28,25,0
CLARK,Town of HIXON Wards 1-2,112,67,45,0
CLARK,Town of HOARD Wards 1-2,139,93,46,0
CLARK,Town of LEVIS Wards 1-2,131,99,32,0
CLARK,Town of LONGWOOD Wards 1-2,121,78,43,0
CLARK,Town of LOYAL Wards 1-2,128,103,25,0
CLARK,Town of LYNN Wards 1-2,109,74,35,0
CLARK,Town of MAYVILLE Wards 1-2,110,86,24,0
CLARK,Town of MEAD Ward 1,51,33,18,0
CLARK,Town of MENTOR Ward 1,104,61,43,0
CLARK,Town of PINE VALLEY Wards 1-2,194,116,78,0
CLARK,Town of RESEBURG Wards 1-2,72,42,30,0
CLARK,Town of SEIF Ward 1,44,22,22,0
CLARK,Town of SHERMAN Wards 1-2,168,126,42,0
CLARK,Town of SHERWOOD Ward 1,57,27,30,0
CLARK,Town of THORP Ward 1,97,71,26,0
CLARK,Town of UNITY Ward 1,134,93,41,0
CLARK,Town of WARNER Wards 1-2,114,85,29,0
CLARK,Town of WASHBURN Ward 1,54,41,13,0
CLARK,Town of WESTON Wards 1-2,154,103,51,0
CLARK,Town of WITHEE Ward 1,89,69,20,0
CLARK,Town of WORDEN Ward 1,93,64,29,0
CLARK,Town of YORK Wards 1-2,107,77,30,0
CLARK,Village of CURTISS Ward 1,28,20,8,0
CLARK,Village of DORCHESTER Ward 1,121,72,49,0
CLARK,Village of GRANTON Ward 1,73,43,30,0
CLARK,VILLAGE OF UNITY Ward 2,21,13,8,0
CLARK,Village of WITHEE Ward 1,118,64,54,0
CLARK,City of ABBOTSFORD Ward 2,51,24,27,0
CLARK,City of ABBOTSFORD Ward 3,49,33,16,0
CLARK,City of ABBOTSFORD Ward 4,117,64,53,0
CLARK,City of ABBOTSFORD Ward 5,26,18,8,0
CLARK,City of ABBOTSFORD Ward 7,0,0,0,0
CLARK,City of COLBY Ward 2,71,48,23,0
CLARK,City of COLBY Ward 3,60,38,22,0
CLARK,City of COLBY Ward 4,52,39,13,0
CLARK,City of GREENWOOD Ward 1,108,62,46,0
CLARK,City of GREENWOOD Ward 2,70,43,27,0
CLARK,City of LOYAL Ward 1,113,72,41,0
CLARK,City of LOYAL Ward 2,130,77,53,0
CLARK,City of NEILLSVILLE Ward 1,68,49,19,0
CLARK,City of NEILLSVILLE Ward 2,87,51,36,0
CLARK,City of NEILLSVILLE Ward 3,108,51,57,0
CLARK,City of NEILLSVILLE Ward 4,63,35,28,0
CLARK,City of NEILLSVILLE Ward 5,42,28,14,0
CLARK,City of OWEN Ward 1,115,48,67,0
CLARK,City of OWEN Ward 2,54,28,26,0
CLARK,City of OWEN Ward 3,72,33,39,0
CLARK,"CITY OF STANLEY Wards 5,8",2,0,2,0
CLARK,City of THORP Ward 1,54,32,22,0
CLARK,City of THORP Ward 2,60,41,19,0
CLARK,City of THORP Ward 3,58,38,20,0
CLARK,City of THORP Ward 4,81,55,26,0
COLUMBIA,Town of ARLINGTON Ward 1,208,98,109,1
COLUMBIA,Town of CALEDONIA Wards 1-2,413,175,238,0
COLUMBIA,Town of COLUMBUS Ward 1,183,97,86,0
COLUMBIA,Town of COURTLAND Ward 1,134,93,41,0
COLUMBIA,Town of DEKORRA Wards 1-3,748,333,414,1
COLUMBIA,Town of FORT WINNEBAGO Ward 1,219,123,96,0
COLUMBIA,Town of FOUNTAIN PRAIRIE Wards 1-2,166,75,91,0
COLUMBIA,Town of HAMPDEN Ward 1,170,82,88,0
COLUMBIA,Town of LEEDS Wards 1-2,270,138,130,2
COLUMBIA,Town of LEWISTON Wards 1-2,254,126,128,0
COLUMBIA,Town of LODI Wards 1-5,982,489,492,1
COLUMBIA,Town of LOWVILLE Wards 1-2,305,153,152,0
COLUMBIA,Town of MARCELLON Wards 1-2,258,141,117,0
COLUMBIA,Town of NEWPORT Ward 1,140,72,68,0
COLUMBIA,Town of OTSEGO Ward 1,235,109,126,0
COLUMBIA,Town of PACIFIC Wards 1-4,636,332,304,0
COLUMBIA,Town of RANDOLPH Ward 1,195,169,26,0
COLUMBIA,Town of SCOTT Ward 1,174,104,69,1
COLUMBIA,Town of SPRINGVALE Wards 1-2,163,79,83,1
COLUMBIA,Town of WEST POINT Wards 1-3,474,203,270,1
COLUMBIA,Town of WYOCENA Wards 1-2,435,224,211,0
COLUMBIA,Village of ARLINGTON Ward 1,186,88,98,0
COLUMBIA,Village of CAMBRIA Ward 1,116,56,60,0
COLUMBIA,Village of DOYLESTOWN Ward 1,80,27,50,3
COLUMBIA,Village of FALL RIVER Wards 1-2,272,119,152,1
COLUMBIA,Village of FRIESLAND Ward 1,85,67,18,0
COLUMBIA,Village of PARDEEVILLE Wards 1-3,433,201,231,1
COLUMBIA,Village of POYNETTE Wards 1-4,444,167,277,0
COLUMBIA,VILLAGE OF RANDOLPH Ward 3,104,72,32,0
COLUMBIA,Village of RIO Wards 1-2,294,100,194,0
COLUMBIA,Village of WYOCENA Ward 1,137,79,58,0
COLUMBIA,"City of COLUMBUS Wards 1-8,10",1128,434,693,1
COLUMBIA,City of LODI Wards 1-6,658,224,434,0
COLUMBIA,City of PORTAGE Wards 1-11,1564,597,967,0
COLUMBIA,"City of WISCONSIN DELLS Wards 1-3,6,11-12",346,155,191,0
CRAWFORD,Town of BRIDGEPORT Ward 1,181,101,80,0
CRAWFORD,Town of CLAYTON Wards 1-3,217,64,153,0
CRAWFORD,Town of EASTMAN Wards 1-2,170,107,63,0
CRAWFORD,Town of FREEMAN Ward 1,211,87,124,0
CRAWFORD,Town of HANEY Ward 1,84,36,48,0
CRAWFORD,Town of MARIETTA Ward 1,120,64,56,0
CRAWFORD,Town of PRAIRIE DU CHIEN Wards 1-2,165,96,69,0
CRAWFORD,Town of SCOTT Ward 1,101,40,61,0
CRAWFORD,Town of SENECA Ward 1,191,94,97,0
CRAWFORD,Town of UTICA Ward 1,164,61,103,0
CRAWFORD,Town of WAUZEKA Wards 1-2,88,41,47,0
CRAWFORD,Village of BELL CENTER Ward 1,29,15,14,0
CRAWFORD,VILLAGE OF DE SOTO Ward 2,14,7,7,0
CRAWFORD,Village of EASTMAN Ward 1,63,38,25,0
CRAWFORD,Village of FERRYVILLE Ward 1,84,41,43,0
CRAWFORD,Village of GAYS MILLS Ward 1,105,36,69,0
CRAWFORD,Village of LYNXVILLE Ward 1,38,18,20,0
CRAWFORD,Village of MT. STERLING Ward 1,43,22,21,0
CRAWFORD,Village of SOLDIERS GROVE Ward 1,98,39,59,0
CRAWFORD,Village of STEUBEN Ward 1,43,20,23,0
CRAWFORD,Village of WAUZEKA Ward 1,109,49,60,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 1,122,53,69,0
CRAWFORD,"City of PRAIRIE DU CHIEN Wards 2,7",113,40,73,0
